"","Group","Protein","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"117","CR-A:AL-A","GELS",0.141038580070245,-45.6666666666666,444.666666666667,490.333333333333,-1.82101008742837,0.156957527780796,3.33035978543466,-121.177989719859,29.8446563865259,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"118","CR-A:AL-A","GP1BA",0.19854567938208,-3,20.3333333333333,23.3333333333333,-0.858116330321033,0.439742636154489,3.95295655014701,-12.7522612666734,6.75226126667338,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"119","CR-A:AL-A","GPV",0.637429920615292,-6.66666666666667,12,18.6666666666667,-2,0.139536463908084,2.99311583358276,-17.288637275131,3.95530394179769,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"120","CR-A:AL-A","GPX1",0.55019708256048,-4.33333333333333,9.33333333333333,13.6666666666667,-2.10887847469991,0.129943669776681,2.85940594059406,-11.0583529214642,2.39168625479755,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"121","CR-A:AL-A","GPX3",0.214738848793013,-8.66666666666666,54,62.6666666666667,-3.32895887825529,0.0796099769737747,2,-19.8682640293549,2.53493069602154,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"122","CR-A:AL-A","GRN",0.266074860153845,-5.33333333333334,26.3333333333333,31.6666666666667,-1.35224680756563,0.247814300637725,3.99266653086168,-16.2917172597407,5.62505059307401,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"123","CR-A:AL-A","GUAD",-0.426264754702098,3.66666666666667,14.3333333333333,10.6666666666667,1.30545982401324,0.264646673936404,3.82909229016331,-4.27078830259076,11.6041216359241,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"124","CR-A:AL-A","HA10",0.314795833523535,-29.6666666666667,121.666666666667,151.333333333333,-3.01911821540978,0.0623835837482056,2.78788359837193,-62.3283147526433,2.99498141930996,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"125","CR-A:AL-A","HABP2",0.180572245641821,-3.33333333333333,25,28.3333333333333,-0.887356509416114,0.433680425027811,3.36827816644043,-14.5816261573203,7.91495949065368,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"126","CR-A:AL-A","HBA",0.376041332761857,-241,809.333333333333,1050.33333333333,-3.384459097606,0.0628335831997355,2.31662435568418,-510.554264166963,28.5542641669636,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"127","CR-A:AL-A","HBB1",0.556199901583623,-421,895,1316,-3.72430285024728,0.043803909090098,2.56566138626459,-817.77989373107,-24.22010626893,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"128","CR-A:AL-A","HBBZ",1.32192809488736,-4,2.66666666666667,6.66666666666667,-4.24264068711929,0.0326719433999419,2.56,-7.31436951167289,-0.685630488327114,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"129","CR-A:AL-A","HEMO",0.21491906087649,-114,709.666666666667,823.666666666667,-4.13189353131686,0.0151825595121526,3.9076858137817,-191.32182472148,-36.6781752785198,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"130","CR-A:AL-A","HEP2",0.206795566285429,-14.3333333333333,93,107.333333333333,-2.52941176470588,0.0650947850692236,3.9748245092207,-30.1059002202905,1.43923355362389,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"131","CR-A:AL-A","HGFA",0.0614005446641433,-4,92,96,-2.19089023002066,0.104460166637489,3.44827586206897,-9.40552956920951,1.40552956920952,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"132","CR-A:AL-A","HGFL",0.350098767578523,-13,47.3333333333333,60.3333333333333,-2.47650247650371,0.113893297937904,2.32960872694216,-32.7839061957835,6.78390619578349,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"133","CR-A:AL-A","HPT",2.34482849699744,-34,8.33333333333333,42.3333333333333,-6.05258645678865,0.0169795000934162,2.3825362597111,-54.8067186765168,-13.1932813234832,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"134","CR-A:AL-A","HRG",0.116863757690899,-9,106.666666666667,115.666666666667,-0.814080630359962,0.469124219174256,3.37358400084758,-42.0786282163292,24.0786282163292,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"135","CR-A:AL-A","HSP7C",0.508146903670325,-6.33333333333333,15,21.3333333333333,-1.44873641815974,0.240994294415461,3.08006246746486,-20.0434321394611,7.37676547279446,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"136","CR-A:AL-A","HVM05",-0.119213158327381,7.66666666666667,96.6666666666667,89,0.436534030350646,0.692542982921254,2.93706343813042,-48.9090192008455,64.2423525341789,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"137","CR-A:AL-A","HVM06",-0.094859186341441,2.33333333333333,36.6666666666667,34.3333333333333,0.72980044919976,0.513760315806981,3.31012905748924,-7.3230412099045,11.9897078765712,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"138","CR-A:AL-A","HVM12",0.362570079384708,-6.66666666666667,23.3333333333333,30,-1.84114923579665,0.144656692645476,3.72598340915173,-17.0183744546389,3.6850411213056,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"139","CR-A:AL-A","HVM25",0.395928676331139,-2,6.33333333333333,8.33333333333333,-1.06066017177982,0.365779063374358,3.03857566765579,-7.95800932435272,3.95800932435272,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"140","CR-A:AL-A","HVM32",-0.575114714764809,24,73,49,5.07848843418191,0.00760660497337347,3.89501084598698,10.7383669095657,37.2616330904343,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"141","CR-A:AL-A","HVM50",0.0227200765000834,-0.333333333333332,21,21.3333333333333,-0.0591312395989081,0.957391512457809,2.41250553015779,-21.0169142450547,20.350247578388,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"142","CR-A:AL-A","HVM51",0.112894056405933,-4.66666666666666,57.3333333333333,62,-1.02378139377798,0.387030416123743,2.76467565323951,-19.8972755271911,10.5639421938577,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"143","CR-A:AL-A","HVM52",0.495631609176298,-22,53.6666666666667,75.6666666666667,-5.153734142324,0.0253435584944412,2.34183717892904,-38.0225166982315,-5.97748330176855,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"144","CR-A:AL-A","HVM54",0.085729874025884,-1,16.3333333333333,17.3333333333333,-0.801783725737273,0.496957530962772,2.30588235294118,-5.73871871612315,3.73871871612315,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"145","CR-A:AL-A","HVM56",-0.652076696579693,4,11,7,1.44463023702923,0.232424396632317,3.46885245901639,-4.17487636774678,12.1748763677468,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"146","CR-A:AL-A","HVM59",1.8073549220576,-5,2,7,-1,0.422649730810374,2,-26.5132636487473,16.5132636487473,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"147","CR-A:AL-A","HVM60",0.339630096620821,-14.3333333333333,54,68.3333333333333,-1.65018854637467,0.215728243325624,2.48914671972055,-45.4794172830381,16.8127506163715,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"148","CR-A:AL-A","HVM62",1.16992500144231,-3.33333333333333,2.66666666666667,6,-1.88982236504614,0.149406101074801,3.2,-8.7532941129772,2.08662744631053,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"149","CR-A:AL-A","IBP3",0.527247002864869,-5,11.3333333333333,16.3333333333333,-1.37504774554232,0.275364766283039,2.6067188219052,-17.6253581453613,7.62535814536128,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"150","CR-A:AL-A","IC1",0.343301745679929,-24,89.3333333333333,113.333333333333,-14.1203617299493,0.000460834381046878,3.29756097560976,-29.1432047503842,-18.8567952496158,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"151","CR-A:AL-A","ICA",0.0320103949026209,-7,312,319,-0.584009662062907,0.604201924928461,2.71213636529547,-47.5410608747527,33.5410608747527,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"152","CR-A:AL-A","IF5A1",0.369233809665719,-4.66666666666667,16,20.6666666666667,-0.885437744847146,0.451279517677629,2.55508769060954,-23.219291963134,13.8859586298007,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"153","CR-A:AL-A","IGG2B",0.0913617421052143,-9,137.666666666667,146.666666666667,-0.729463356393704,0.506490105399765,3.96320798342839,-43.381107511445,25.381107511445,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"154","CR-A:AL-A","IGHA",-0.0301199883763355,1.66666666666667,80.6666666666667,79,0.201455741006346,0.851896736253344,3.37135393992164,-23.0950970577472,26.4284303910805,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"155","CR-A:AL-A","IGHG1",0.234388594053015,-55.3333333333333,313.666666666667,369,-1.4889239771778,0.260090439546236,2.28002281249116,-197.81369064005,87.1470239733832,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"156","CR-A:AL-A","IGHG3",-0.15659858223101,38.3333333333334,372.666666666667,334.333333333333,1.07387565816266,0.382800293056855,2.29195094649026,-97.9495318920007,174.616198558667,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"157","CR-A:AL-A","IGHM",-0.512313040985207,154.333333333333,516.333333333333,362,4.8511604613674,0.0121305802032745,3.43586529826767,59.9799748212424,248.686691845424,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"158","CR-A:AL-A","IGJ",-0.628589433121414,27.6666666666667,78.3333333333333,50.6666666666667,5.50890348627977,0.0108705342490158,3.0921419784572,11.9499559322548,43.3833774010785,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"159","CR-A:AL-A","IGKC",0.129869817808196,-28.6666666666667,304.333333333333,333,-0.928225717319144,0.424597509547692,2.86827457562726,-129.554592484808,72.2212591514748,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"160","CR-A:AL-A","IL1AP",0.42449782852791,-13,38,51,-2.25166604983954,0.088796349356945,3.92310710082385,-29.1544848743065,3.15448487430647,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"161","CR-A:AL-A","ITIH1",0.0665511929086058,-14.6666666666666,310.666666666667,325.333333333333,-0.979472158166016,0.413147507365795,2.47505781462246,-68.5816436724694,39.2483103391362,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"162","CR-A:AL-A","ITIH2",0.275138892496616,-44.3333333333333,211,255.333333333333,-2.40864573705877,0.0900182641385656,3.18949631907997,-100.988764476455,12.3220978097884,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"163","CR-A:AL-A","ITIH3",0.193569586170694,-18.6666666666667,130,148.666666666667,-1.76034491769341,0.161192334668555,3.59429485919645,-49.4661126591664,12.1327793258331,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"164","CR-A:AL-A","ITIH4",0.177422255218171,-40,305.666666666667,345.666666666667,-4.89083487563533,0.00822890281400815,3.97473046930695,-62.7643778755223,-17.2356221244777,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"165","CR-A:AL-A","K1C10",-1.03952836418664,6.33333333333333,12.3333333333333,6,2.17944947177034,0.126444439689291,2.72452830188679,-3.46679229900077,16.1334589656674,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"166","CR-A:AL-A","K1C14",-2.65207669657969,12.3333333333333,14.6666666666667,2.33333333333333,2.34950234950352,0.142223376169396,2.01619406654647,-10.0797902956869,34.7464569623535,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"167","CR-A:AL-A","K22E",-1.71049338280502,8.33333333333333,12,3.66666666666667,4.72455591261534,0.0365045621614823,2.14794520547945,1.22372321508186,15.4429434515848,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"168","CR-A:AL-A","K2C1",-0.854149133536545,7,15.6666666666667,8.66666666666667,2.80624304008046,0.0809807126270186,2.56,-1.76899748086104,15.768997480861,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"169","CR-A:AL-A","K2C5",-1.92599941855622,14,19,5,1.98653183332969,0.183647169640348,2.0270257931979,-15.93861792964,43.93861792964,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"170","CR-A:AL-A","KLKB1",0.138424686944509,-14.3333333333333,142.333333333333,156.666666666667,-1.76134862911593,0.155071599311204,3.88617690498332,-37.1906133203815,8.52394665371487,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"171","CR-A:AL-A","KNG1",-0.00294929242246803,1,489.666666666667,488.666666666667,0.047286624374346,0.964558644981193,3.9868682057435,-57.7915811148169,59.7915811148169,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"172","CR-A:AL-A","KPYM",0.114642565941123,-3.66666666666666,44.3333333333333,48,-1.44437076145695,0.230198961995008,3.57492029755579,-11.0580761051512,3.72474277181792,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"173","CR-A:AL-A","KV2A3",0.415037499278844,-3,9,12,-1.6431676725155,0.186961874094928,3.44827586206897,-8.40552956920951,2.40552956920952,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"174","CR-A:AL-A","KV2A5",0.736965594166206,-3.33333333333333,5,8.33333333333333,-0.755928946018455,0.526277405008493,2.06974622376913,-21.7065456862839,15.0398790196172,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"175","CR-A:AL-A","KV2A7",0.569108549520319,-19.6666666666667,40.6666666666667,60.3333333333333,-2.25757225879047,0.087286416359426,3.97782088724978,-43.9067324379177,4.57339910458432,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"176","CR-A:AL-A","KV3A1",0.220500361995239,-6,36.3333333333333,42.3333333333333,-0.804984471899924,0.481371800311726,2.91005598947724,-30.1407578510364,18.1407578510364,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"177","CR-A:AL-A","KV3AD",0.142957953842043,-1.66666666666667,16,17.6666666666667,-0.944911182523069,0.404505456336355,3.54751131221719,-6.82031754671467,3.48698421338133,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"178","CR-A:AL-A","KV3AI",0.525091044743758,-6,13.6666666666667,19.6666666666667,-2.23262522260575,0.106669705306997,3.18027850959729,-14.2847333418339,2.28473334183393,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"179","CR-A:AL-A","KV5A3",1.07400058144378,-7,6.33333333333333,13.3333333333333,-3.16586911806652,0.0575823194379951,2.73060648801128,-14.446163877093,0.446163877093012,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"180","CR-A:AL-A","KV5A4",1.12553088208386,-4.33333333333333,3.66666666666667,8,-1.85714285714286,0.138310506602539,3.92,-10.8641815071559,2.19751484048925,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"181","CR-A:AL-A","KV5A6",0.246160587269398,-5.33333333333333,28.6666666666667,34,-2,0.124413618309938,3.57729257641921,-13.0953164065624,2.42864973989577,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"182","CR-A:AL-A","KV5A7",-0.110182917750423,1.66666666666667,22.6666666666667,21,0.857492925712545,0.45476054424731,2.97172236503856,-4.55232866368479,7.88566199701813,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"183","CR-A:AL-A","KV5A9",1.11929892837234,-11.3333333333333,9.66666666666667,21,-4.25,0.034459811630828,2.48392965433596,-20.9100154726971,-1.75665119396958,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"184","CR-A:AL-A","KV5AC",1.23878685958712,-11.3333333333333,8.33333333333333,19.6666666666667,-3.07821536544563,0.0618439228576505,2.71358249772106,-23.7821121889654,1.11544552229872,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"185","CR-A:AL-A","KV5AF",1.07800251200127,-3.33333333333333,3,6.33333333333333,-1.88982236504614,0.149406101074801,3.2,-8.7532941129772,2.08662744631054,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"186","CR-A:AL-A","KV6A1",-1.09019780897158,11.6666666666667,22,10.3333333333333,4.18330013267038,0.0154343876397408,3.80139643134213,3.7613496167767,19.5719837165566,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"187","CR-A:AL-A","KV6A6",-0.555215157327104,7.66666666666667,24,16.3333333333333,1.64285714285714,0.193256241369631,3.2,-6.67320167199476,22.0065350053281,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"188","CR-A:AL-A","KV6AB",0.125530882083859,-1.33333333333333,14.6666666666667,16,-0.55470019622523,0.608694506536919,3.99409158050221,-8.01097207591134,5.34430540924467,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"189","CR-A:AL-A","LAC1",-0.953349906701179,34.3333333333333,71,36.6666666666667,4.21198322356408,0.0243592115346437,3.00545446905072,8.41872541596523,60.2479412507014,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"190","CR-A:AL-A","LAC2",-0.0437213774293179,2,67,65,0.243132269541932,0.829217530908406,2.14267515923567,-31.2282654772329,35.2282654772329,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"191","CR-A:AL-A","LAC3",0.675727964644338,-15.3333333333333,25.6666666666667,41,-1.99435292990548,0.175422131363796,2.14794520547945,-46.3234053667658,15.6567387000991,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"192","CR-A:AL-A","LBP",-0.356143810225275,2.33333333333333,10.6666666666667,8.33333333333333,2.47487373415292,0.0685871056241427,4,-0.28432421530341,4.95099088197007,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"193","CR-A:AL-A","LCAT",0.321928094887362,-13.3333333333333,53.3333333333333,66.6666666666667,-3.45547370232544,0.0346240040232447,3.33197253664873,-24.9492130437404,-1.71745362292623,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"194","CR-A:AL-A","LDHA",0.321928094887362,-3.33333333333333,13.3333333333333,16.6666666666667,-1.24034734589208,0.304597485859499,2.94117647058823,-11.9834871933068,5.31682052664015,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"195","CR-A:AL-A","LG3BP",0.459431618637297,-3,8,11,-1.56669890360128,0.197460342557663,3.72307692307692,-8.47613273000648,2.47613273000648,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"196","CR-A:AL-A","LIFR",0.237989276387466,-11,61.3333333333333,72.3333333333333,-2.38779619746499,0.120133611901486,2.36268255561672,-28.1729331311487,6.17293313114871,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"197","CR-A:AL-A","LRP1",0.593679717822265,-9.33333333333334,18.3333333333333,27.6666666666667,-2.66969524988766,0.0565196207328728,3.95295655014701,-19.0855946000067,0.418927933340051,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
