"","Group","Metabolite","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"612","CR-D:AL-D","L-asparagine",0.242369487639639,-13218.55,72258.605,85477.155,-1.39406178169755,0.206175476805923,6.96182581337792,-35664.9596940941,9227.85969409406,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"613","CR-D:AL-D","L-aspartate",0.204288903269947,-18613.0383333333,122358.941666667,140971.98,-1.01593898932079,0.339041220907946,8.09984710466256,-60770.9054930588,23544.8288263921,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"614","CR-D:AL-D","L-Carnitine",0.37366549052212,-1003112.08333333,3393012.875,4396124.95833333,-1.59811792670985,0.145677154320869,8.69150711525774,-2430750.27844797,424526.111781305,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"615","CR-D:AL-D","L-Citrulline",0.578325770220663,-84753.5716666667,171873.671666667,256627.243333333,-2.2217117306821,0.0663319626814325,6.23987025378267,-177235.094858521,7727.95152518797,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"616","CR-D:AL-D","L-Cysteate",-0.448281637269624,2191.31833333333,8204.58166666667,6013.26333333333,0.762631284427103,0.463877784722175,9.67123145229285,-4240.56267652975,8623.19934319642,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"617","CR-D:AL-D","L-cysteine",0.293454505244295,-4154.02166666666,18415.5533333333,22569.575,-0.863501474456704,0.409925239326757,9.14998555815436,-15009.3844052786,6701.34107194528,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"618","CR-D:AL-D","L-cystine",0.255415210157238,-6394.96333333333,33018.3216666667,39413.285,-0.725031628185281,0.485351185865399,9.81937953977403,-26096.825549858,13306.8988831913,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"619","CR-D:AL-D","L-glutamate",0.247070900371732,-62771.2166666667,336043.128333333,398814.345,-1.16896093740251,0.269537677483922,9.9968861307095,-182423.539999764,56881.106666431,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"620","CR-D:AL-D","L-glutamine",0.0632940798942324,-71172.3766666665,1586943.18666667,1658115.56333333,-0.541601027814237,0.599978551755613,9.97684749561353,-364066.641454833,221721.8881215,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"621","CR-D:AL-D","L-histidine",-0.00904086255939558,1338.71166666667,214294.88,212956.168333333,0.0735641084013101,0.942839404827868,9.78415948507286,-39330.2912110569,42007.7145443902,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"622","CR-D:AL-D","L-Homocysteine",0.683203310123392,-275.738333333333,455.238333333333,730.976666666667,-1.79446759653463,0.10314022860603,9.94565246518919,-618.368465760361,66.8917990936946,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"623","CR-D:AL-D","L-leucine/isoleucine",0.024491243390874,-24259.9266666668,1416973.32333333,1441233.25,-0.132233302919577,0.898872128184564,6.38032576085044,-466770.363858162,418250.510524828,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"624","CR-D:AL-D","L-lysine",0.221006434504395,-7209.38333333334,43549.02,50758.4033333333,-2.38602237683696,0.0441220503806406,8.00183640792097,-14176.7126617662,-242.054004900509,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"625","CR-D:AL-D","L-methionine",-0.0928540987875869,23789.9266666667,381651.998333333,357862.071666667,0.368962916974379,0.721600544452272,8.11144874513461,-124541.36132267,172121.214656003,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"626","CR-D:AL-D","L-Methionine S-oxide",-0.148537859032478,14944.325,152749.238333333,137804.913333333,0.761139797053773,0.471078413815942,7.1042703815544,-31345.2577691738,61233.9077691738,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"627","CR-D:AL-D","L-octanoylcarnitine (acyl-C8)",0.277912430567876,-5905.29666666667,27797.5816666667,33702.8783333333,-1.16400981556713,0.271504699920488,9.97529781512249,-17212.9666689293,5402.37333559593,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"628","CR-D:AL-D","L-Palmitoylcarnitine (acyl-C16)",0.0302347491928541,-1585.85333333333,74881.1416666667,76466.995,-0.135727666709661,0.894837053032205,9.61126691560192,-27763.0469346748,24591.3402680081,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"629","CR-D:AL-D","L-phenylalanine",0.0963593519931688,-10607.0316666666,153564.306666667,164171.338333333,-0.801312294943677,0.448695957640454,7.16746860760611,-41760.0941662154,20546.0308328821,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"630","CR-D:AL-D","L-proline",0.175361180748917,-11697.9783333333,90508.6483333333,102206.626666667,-0.918946260151143,0.389225025434561,6.87528190367136,-41910.1569516184,18514.2002849517,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"631","CR-D:AL-D","L-serine",0.542869417305122,-42128.7533333333,92212.2433333333,134340.996666667,-3.61710121468821,0.00640025171751857,8.30227302838267,-68817.7599877311,-15439.7466789356,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"632","CR-D:AL-D","L-threonine",0.265314545297185,-26475.0966666667,131131.006666667,157606.103333333,-2.379500048721,0.0553422442567511,5.92358087837687,-53785.6045362329,835.411202899563,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"633","CR-D:AL-D","L-tryptophan",0.054420879217397,-61837.6383333332,1608588.55,1670426.18833333,-0.299060318431585,0.772528006419608,7.98677728276809,-538794.775534117,415119.498867451,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"634","CR-D:AL-D","L-tyrosine",0.435378711354914,-228043.505,647362.108333333,875405.613333333,-1.75336884970455,0.111417369821068,9.57677425829387,-519581.04692633,63494.0369263299,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"635","CR-D:AL-D","L-valine",0.18072637812382,-74758.8866666666,560182.915,634941.801666667,-1.00038462501105,0.354158791735448,6.26936107332189,-255729.318262181,106211.544928848,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"636","CR-D:AL-D","Lactate",0.50399740437639,-3152321.54166667,7538959.45833333,10691281,-1.25659091794578,0.239626064826268,9.27511046053219,-8801681.33049292,2497038.24715959,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"637","CR-D:AL-D","Linoleic acid ((9Z,12Z)-Octadecadienoic acid)",-0.578840234488799,19933535,60313590,40380055,2.12548528485716,0.0770837476426457,6.08055496782961,-2940956.61186742,42808026.6118674,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"638","CR-D:AL-D","Malate",0.456041088034385,-94477.9716666667,254128.555,348606.526666667,-2.84081324602224,0.0182111157156778,9.60002557682695,-169000.634917516,-19955.3084158177,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"639","CR-D:AL-D","Mannitol",0.429554956837048,-20866.1233333333,60164.4683333333,81030.5916666667,-1.75932076389817,0.117010795191987,7.9066988359868,-48272.3700580334,6540.1233913668,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"640","CR-D:AL-D","N-Acetyl-L-citrulline",0.855937727830161,-3349.7,4135.765,7485.465,-2.76262918866537,0.0318864269073596,6.15521180346017,-6298.55023306262,-400.849766937382,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"641","CR-D:AL-D","N-Acetylneuraminate",0.309819540441077,-3982.805,16626.0116666667,20608.8166666667,-1.56675366273335,0.158800405061839,7.4087905931065,-9927.2705698416,1961.6605698416,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"642","CR-D:AL-D","N-Acetylornithine",0.395372379040439,-9966.01333333333,31609.8183333333,41575.8316666667,-3.75903729916142,0.00484932041522975,8.62293611957679,-16003.6930768357,-3928.33358983096,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"643","CR-D:AL-D","N-Glycoloyl-neuraminate",0.305715317163159,-5326.8,22568.19,27894.99,-1.03759878103099,0.335965265853606,6.60065965529689,-17616.734505699,6963.13450569898,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"644","CR-D:AL-D","N-Methylethanolamine phosphate",0.173421005689779,-118733.178333333,929567.706666667,1048300.885,-0.979607376968569,0.352070409756172,9.30160397113222,-391568.378345957,154102.02167929,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"645","CR-D:AL-D","O-Decenoyl-L-carnitine (acyl-C10:1)",-0.177557363088607,4008.37166666667,34614.2416666667,30605.87,0.734974922828193,0.485255149707206,7.31194242305886,-8777.00859495249,16793.7519282858,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"646","CR-D:AL-D","O-dodecanoyl-carnitine (acyl-C12)",-0.168193887937583,3997.91666666667,36330.205,32332.2883333333,0.628870195679391,0.543534172787916,9.99769820771243,-10167.473132204,18163.3064655373,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"647","CR-D:AL-D","O-octadecenoyl-L-carnitine (acyl-C18:1)",0.0795477780052822,-5370.86666666665,94746.3983333333,100117.265,-0.451518492480368,0.661250774382788,9.99935718212727,-31875.0767223587,21133.3433890254,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"648","CR-D:AL-D","O-tetradecanoyl-L-carnitine (acyl-C14)",0.0508281931294863,-1757.76166666667,49018.1583333333,50775.92,-0.190747700280958,0.853365486104974,8.19276704605355,-22921.1344800053,19405.611146672,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"649","CR-D:AL-D","Octadecenoic acid (Oleic acid)",-0.391581822480207,8202488,34506765.6666667,26304277.6666667,2.17972972503982,0.056141127260117,9.33663347613626,-263623.275220034,16668599.27522,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"650","CR-D:AL-D","octenoyl-l-carnitine (acyl-C8:1)",0.213672313453752,-1986.215,12442.1316666667,14428.3466666667,-0.369619400725349,0.719658852501332,9.63643878010378,-14021.025994731,10048.5959947309,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"651","CR-D:AL-D","Ornithine",0.573474773587726,-184587.183333333,378172.296666667,562759.48,-3.45697046125029,0.00769397060993982,8.60897267906049,-306218.046892423,-62956.3197742433,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"652","CR-D:AL-D","Oxaloacetate",0.069378586885419,-638.593333333332,12962.51,13601.1033333333,-0.392124280774889,0.703694990146727,9.41554405015792,-4297.98930106108,3020.80263439441,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"653","CR-D:AL-D","Pantetheine",-0.0815911637849825,738.251666666667,13426.3716666667,12688.12,0.38913400842459,0.707771385425396,7.6592044528258,-3670.73597472308,5147.23930805642,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"654","CR-D:AL-D","Pantetheine 4--phosphate",1.42955447975772,-3511.06666666667,2073.095,5584.16166666667,-2.46955275117283,0.0360863784166447,8.82643041312529,-6736.93711337823,-285.196219955102,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.05"
"655","CR-D:AL-D","Pantothenol",-0.110734109997569,6058.68833333334,82003.4783333333,75944.79,0.46341932749388,0.65714219687411,6.99271185017297,-24862.6565862814,36980.0332529481,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"656","CR-D:AL-D","Pentanoate (valerate)",0.173550003454434,-701.393333333333,5486.91,6188.30333333333,-0.7940880836749,0.446408216288933,9.55954279327726,-2681.79994831833,1279.01328165166,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"657","CR-D:AL-D","Phosphate",0.372255448210966,-2338261.83333333,7943144.83333333,10281406.6666667,-2.80847208087924,0.0256861539881112,7.13709557827311,-4299347.0378422,-377176.628824464,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"658","CR-D:AL-D","Phosphocreatine",0.462897832818781,-6166.935,16301.38,22468.315,-1.71487427205188,0.126248311113356,7.68653956479907,-14518.8935437559,2185.0235437559,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"659","CR-D:AL-D","Phosphoenolpyruvate",0.427529707644265,-13552.4216666667,39290.5,52842.9216666667,-0.565339542070828,0.585728353612342,8.95341770175351,-67824.3003900569,40719.4570567236,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"660","CR-D:AL-D","propionyl-carnitine (acyl-C3)",0.519125419314923,-55498.0816666667,128145.57,183643.651666667,-1.94599354147282,0.0948401818249489,6.65806032399512,-123643.638470918,12647.475137585,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"661","CR-D:AL-D","Pyridoxamine 5'-phosphate",-0.123860907528068,1988.43333333333,24169.1216666667,22180.6883333333,0.395076668058753,0.701296789787109,9.74353321729832,-9266.00003932263,13242.8667059893,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"662","CR-D:AL-D","Pyruvate",0.135263565106711,-28025.975,285125.583333333,313151.558333333,-0.854377251710618,0.418204617998179,7.85004487636328,-103921.648383404,47869.6983834037,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"663","CR-D:AL-D","quinolinic acid",0.103086830744219,-5926.35833333332,80011.195,85937.5533333333,-0.306323128121224,0.765902738389227,9.59385607149253,-49282.2600785842,37429.5434119175,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"664","CR-D:AL-D","S-Glutathionyl-L-cysteine",0.842053662077047,-55283.3083333333,69749.31,125032.618333333,-5.04209011959612,0.000521616296371884,9.89570042491125,-79748.3799042387,-30818.2367624279,"Welch Two Sample t-test","two.sided","Increased","p-value < 0.001"
"665","CR-D:AL-D","Sedoheptulose 1-phosphate",-0.180720742297199,2111.68,17935.435,15823.755,0.573702132497597,0.581244025304448,8.37572089976096,-6310.42780149789,10533.7878014979,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"666","CR-D:AL-D","Serotonin",0.570016515484771,-6767.96166666667,13967.7916666667,20735.7533333333,-2.87101559894412,0.02494701718474,6.74369445690281,-12385.4227703374,-1150.5005629959,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"667","CR-D:AL-D","Spermidine",-0.429599351765574,23585.4666666667,91582.645,67997.1783333333,1.29206520360397,0.235250689915897,7.3939518054231,-19116.7200947897,66287.653428123,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"668","CR-D:AL-D","Sphinganine 1-phosphate",-0.0331124503605241,323.763333333332,14268.7283333333,13944.965,0.228003531856459,0.824240163777564,9.99506864783339,-2840.38900699736,3487.91567366403,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"669","CR-D:AL-D","Succinate",0.77327837078657,-52722.26,74345.79,127068.05,-1.98933705422956,0.0890663459935786,6.66018274965024,-116044.590647414,10600.0706474141,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"670","CR-D:AL-D","Taurine",0.403470348383709,-2399189.58333333,7435065,9834254.58333333,-2.61256102102174,0.0277374711524012,9.1692344137543,-4470763.22930891,-327615.937357757,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"671","CR-D:AL-D","Tetradecanoic acid (myristic acid)",-0.281568135203302,1430759.5,8069541.25,6638781.75,1.21678397296372,0.262919375295195,7.03640655549624,-1346778.15581409,4208297.15581409,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"672","CR-D:AL-D","Tetradecenoyl Carnitine (acyl-C14:1)",-0.174746844181334,10568.2416666667,92641.27,82073.0283333333,0.731183418416307,0.481671243494826,9.86627650759477,-21695.6770630478,42832.1603963811,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"673","CR-D:AL-D","Thiocysteine",0.205105371354023,-850.601666666666,5567.83833333333,6418.44,-0.555361969896075,0.590959199646611,9.91248899858843,-4267.34457357134,2566.14124023801,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"674","CR-D:AL-D","Thymine",0.102814289165248,-1731.06333333333,23435.1116666667,25166.175,-0.97293944784918,0.3535483369531,9.99158825811857,-5695.84210006869,2233.71543340202,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"675","CR-D:AL-D","trans-4-Hydroxy-L-proline",0.337046687011053,-6451.92,24516.3416666667,30968.2616666667,-1.74440669303153,0.113217612318296,9.519134499638,-14749.7670487853,1845.92704878534,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"676","CR-D:AL-D","UDP",-0.0167640444560454,3588.40833333333,310612.113333333,307023.705,0.144525792703628,0.888286743594147,8.95190708387305,-52624.3693556325,59801.1860222992,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"677","CR-D:AL-D","UMP",1.70655809649638,-27137.435,11987.4933333333,39124.9283333333,-1.94793381654886,0.0856560933935174,8.37280393255871,-59015.999570923,4741.12957092299,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"678","CR-D:AL-D","Uracil",0.482815518740636,-7930.04166666667,19951.3833333333,27881.425,-2.0787693781913,0.0643327216061154,9.99919859463008,-16429.9869119793,569.903578645998,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"679","CR-D:AL-D","Urate",0.582910372965025,-628036.791666667,1261452.72833333,1889489.52,-1.63893635671312,0.132923066451894,9.78878549139651,-1484358.48784766,228284.904514329,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"680","CR-D:AL-D","Xanthine",1.79226362062376,-129154.936666667,52425.7316666667,181580.668333333,-1.33603323236035,0.218163118950876,8.02946917059367,-351935.068717709,93625.1953843761,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
